title,media_name,media_url,url,publish_date,language,indexed_date,title_confirmed_relevant,is_lebanese_domain,is_wire_service
The Latest: US Senate rejects war powers bill that would halt attacks against Iran,thestar.com,thestar.com,https://www.thestar.com/news/world/middle-east/the-latest-us-senate-rejects-war-powers-bill-that-would-halt-attacks-against-iran/article_b2cff7fb-70b4-571d-8f00-680de8183251.html,2026-03-04,en,2026-03-05 04:22:21.077359+00:00,0,0,0
"3 killed, 6 injured in Israeli airstrikes on Beirut airport road",aa.com.tr,aa.com.tr,https://www.aa.com.tr/en/middle-east/3-killed-6-injured-in-israeli-airstrikes-on-beirut-airport-road/3850578,2026-03-05,en,2026-03-05 01:17:20.914880+00:00,1,0,1
