title,media_name,media_url,url,publish_date,language,indexed_date
"Israel Hits Hezbollah Command Centres In Beirut, Hamas Official Killed",news18.com,news18.com,https://www.news18.com/world/israel-hits-hezbollah-command-centres-in-beirut-hamas-official-killed-9943448.html,2026-03-05,en,2026-03-05 08:44:30.448214+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,dominicanrepublicpost.com,dominicanrepublicpost.com,https://dominicanrepublicpost.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:34:46.823367+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,bahamasspectator.com,bahamasspectator.com,https://bahamasspectator.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:34:14.894512+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,dominicagazette.com,dominicagazette.com,https://dominicagazette.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:33:42.220654+00:00
New Iranian attacks target Israel and U.S. bases as more Israeli strikes hit Lebanon,thehindu.com,thehindu.com,https://www.thehindu.com/news/international/israel-us-iran-west-asia-conflict-lebanon-strikes-day-6/article70706158.ece,2026-03-05,en,2026-03-05 08:30:12.588609+00:00
Iran hits Kurdish groups in Iraq as Iran Israel US conflict widens,thehindu.com,thehindu.com,https://www.thehindu.com/news/international/iran-hits-kurdish-groups-in-iraq-as-conflict-widens/article70706248.ece,2026-03-05,en,2026-03-05 08:29:52.599662+00:00
The Latest: New Iranian attacks target Israel and US bases as more Israeli strikes hit Lebanon,thestar.com,thestar.com,https://www.thestar.com/news/world/middle-east/the-latest-new-iranian-attacks-target-israel-and-us-bases-as-more-israeli-strikes-hit/article_931ae1a3-ab24-5957-9344-c9acd72fc80e.html,2026-03-05,en,2026-03-05 08:29:08.020898+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,stluciachronicle.com,stluciachronicle.com,https://stluciachronicle.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:28:39.105530+00:00
Iran hits Kurdish groups in Iraq as conflict widens,freemalaysiatoday.com,freemalaysiatoday.com,https://www.freemalaysiatoday.com/category/world/2026/03/05/iran-hits-kurdish-groups-in-iraq-as-conflict-widens,2026-03-05,en,2026-03-05 08:28:05.362491+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,trinidadtribune.com,trinidadtribune.com,https://trinidadtribune.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:26:48.615854+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,jamaicainquirer.com,jamaicainquirer.com,https://jamaicainquirer.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:26:06.274105+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,stkittsgazette.com,stkittsgazette.com,https://stkittsgazette.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:25:18.250242+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,haitigazette.com,haitigazette.com,https://haitigazette.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:23:58.238446+00:00
War in the Middle East: latest developments,yahoo.com,yahoo.com,https://sg.news.yahoo.com/war-middle-east-latest-developments-065820762.html,2026-03-05,en,2026-03-05 08:23:31.659440+00:00
Iran's foreign minister says US 'will come to bitterly regret' precedent set after sub sank frigate,independent.co.uk,independent.co.uk,https://www.independent.co.uk/news/world/europe/iran-dubai-united-arab-emirates-ayatollah-ali-khamenei-israeli-b2932340.html,2026-03-05,en,2026-03-05 08:21:21.253258+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,barbadosgazette.com,barbadosgazette.com,https://barbadosgazette.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:20:52.708332+00:00
The Latest: New Iranian attacks target Israel and US bases as more Israeli strikes hit Lebanon,independent.co.uk,independent.co.uk,https://www.independent.co.uk/news/lebanon-israel-hezbollah-middle-east-ambassador-b2932330.html,2026-03-05,en,2026-03-05 08:20:25.333809+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,puertoricotribune.com,puertoricotribune.com,https://puertoricotribune.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:19:12.127671+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,stvincenttribune.com,stvincenttribune.com,https://stvincenttribune.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:17:31.604239+00:00
Israeli strikes hit Beirut amid threats on Iranian officials in Lebanon,grenadachronicle.com,grenadachronicle.com,https://grenadachronicle.com/israeli-strikes-hit-beirut-amid-threats-on-iranian-officials-in-lebanon/,2026-03-05,en,2026-03-05 08:17:09.212442+00:00
Iran launches new wave of attacks on Israeli and US bases while Israel begins new strikes in Lebanon,manilatimes.net,manilatimes.net,https://www.manilatimes.net/2026/03/05/world/iran-launches-new-wave-of-attacks-on-israeli-and-us-bases-while-israel-begins-new-strikes-in-lebanon/2293668,2026-03-05,en,2026-03-05 07:34:13.447857+00:00
Iran hits Kurdish groups in Iraq as conflict widens,indiatimes.com,indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/iran-hits-kurdish-groups-in-iraq-as-conflict-widens/articleshow/129073209.cms,2026-03-05,en,2026-03-05 07:20:37.300683+00:00
Israel targets Hamas figure in north Lebanon as Iranian launches trigger sirens in Israel,ynetnews.com,ynetnews.com,https://www.ynetnews.com/article/h17w1uikwe,2026-03-05,en,2026-03-05 04:22:07.792321+00:00
