title,media_name,media_url,url,publish_date,language,indexed_date
Israel attacks central Beirut in escalation of deadly assault on Lebanon,stluciachronicle.com,stluciachronicle.com,https://stluciachronicle.com/israel-attacks-central-beirut-in-escalation-of-deadly-assault-on-lebanon/,2026-03-12,en,2026-03-12 20:17:21.403163+00:00
Israel attacks central Beirut in escalation of deadly assault on Lebanon,trinidadtribune.com,trinidadtribune.com,https://trinidadtribune.com/israel-attacks-central-beirut-in-escalation-of-deadly-assault-on-lebanon/,2026-03-12,en,2026-03-12 19:40:15.158327+00:00
Israel attacks central Beirut in escalation of deadly assault on Lebanon,antiguatribune.com,antiguatribune.com,https://antiguatribune.com/israel-attacks-central-beirut-in-escalation-of-deadly-assault-on-lebanon/,2026-03-12,en,2026-03-12 19:35:00.017155+00:00
Israel attacks central Beirut in escalation of deadly assault on Lebanon,barbadosgazette.com,barbadosgazette.com,https://barbadosgazette.com/israel-attacks-central-beirut-in-escalation-of-deadly-assault-on-lebanon/,2026-03-12,en,2026-03-12 19:34:06.894114+00:00
Israel attacks central Beirut in escalation of deadly assault on Lebanon,grenadachronicle.com,grenadachronicle.com,https://grenadachronicle.com/israel-attacks-central-beirut-in-escalation-of-deadly-assault-on-lebanon/,2026-03-12,en,2026-03-12 19:31:07.689196+00:00
Israel attacks central Beirut in escalation of deadly assault on Lebanon,jamaicainquirer.com,jamaicainquirer.com,https://jamaicainquirer.com/israel-attacks-central-beirut-in-escalation-of-deadly-assault-on-lebanon/,2026-03-12,en,2026-03-12 19:30:33.293114+00:00
Israel attacks central Beirut in escalation of deadly assault on Lebanon,puertoricotribune.com,puertoricotribune.com,https://puertoricotribune.com/israel-attacks-central-beirut-in-escalation-of-deadly-assault-on-lebanon/,2026-03-12,en,2026-03-12 19:25:53.535075+00:00
Israel attacks central Beirut in escalation of deadly assault on Lebanon,stvincenttribune.com,stvincenttribune.com,https://stvincenttribune.com/israel-attacks-central-beirut-in-escalation-of-deadly-assault-on-lebanon/,2026-03-12,en,2026-03-12 19:24:49.583219+00:00
Israel pounds Beirut suburbs after Hezbollah launches rocket barrage,bbc.com,bbc.com,https://www.bbc.com/news/articles/cx2gjq8qd09o,2026-03-12,en,2026-03-12 18:25:45.686305+00:00
Israel strikes Beirut after threatening to expand operations in Lebanon,manilatimes.net,manilatimes.net,https://www.manilatimes.net/2026/03/13/world/israel-strikes-beirut-after-threatening-to-expand-operations-in-lebanon/2299135,2026-03-13,en,2026-03-12 18:17:08.749768+00:00
"Israel confirms strike on Iranian nuclear site as satellite images 'show aftermath of 30,000lb bunker buster bomb attack'",dailymail.co.uk,dailymail.co.uk,https://www.dailymail.co.uk/news/article-15639121/Israel-confirms-strike-Iranian-nuclear-site-satellite-images-aftermath-30-000lb-bunker-buster-bomb-attack.html,2026-03-12,en,2026-03-12 17:24:24.669809+00:00
